종목명,시작 연도,완료 연도,성별,필기시험접수,필기시험응시,필기시험합격,필기시험합격률(%),실기시험접수,실기시험응시,실기시험합격,실기시험합격률(%),자격취득자현황(명)
전자출판,2017,2017,전체,948,852,645,75.7,1602,1383,1150,83.2,1156
전자출판,2017,2017,여,651,588,446,75.9,959,837,702,83.9,705
전자출판,2018,2018,전체,706,615,500,81.3,1565,1381,1191,86.2,1198
전자출판,2018,2018,여,489,434,351,80.9,925,824,709,86,711
전자출판,2019,2019,전체,778,660,554,83.9,1379,1226,1011,82.5,1014
전자출판,2019,2019,여,561,481,422,87.7,889,784,658,83.9,660
인쇄,1975,2019,전체,2351,2026,743,36.7,1984,1894,1733,91.5,10877
인쇄,1975,2014,전체,1379,1186,536,45.2,1286,1214,1122,92.4,10266
인쇄,2015,2015,전체,545,488,62,12.7,172,166,145,87.3,145
인쇄,2015,2015,여,188,178,18,10.1,39,38,31,81.6,31
인쇄,2016,2016,전체,248,209,92,44,201,195,172,88.2,172
인쇄,2016,2016,여,86,73,36,49.3,55,54,42,77.8,42
인쇄,2017,2017,전체,120,100,38,38,155,153,139,90.8,139
인쇄,2017,2017,여,17,14,4,28.6,37,37,36,97.3,36
인쇄,2018,2018,전체,24,15,4,26.7,86,84,79,94,79
인쇄,2018,2018,여,3,3,2,66.7,25,24,22,91.7,22
인쇄,2019,2019,전체,35,28,11,39.3,84,82,76,92.7,76
인쇄,2019,2019,여,6,5,2,40,32,32,30,93.8,30
사진,1975,2019,전체,48547,39463,21921,55.5,31953,29354,16793,57.2,19530
사진,1975,2014,전체,38901,31872,16929,53.1,23919,21839,12212,55.9,13967
사진,2015,2015,전체,1679,1355,853,63,1453,1356,833,61.4,1017
사진,2015,2015,여,462,377,251,66.6,526,504,349,69.2,353
사진,2016,2016,전체,1777,1363,870,63.8,1510,1433,873,60.9,1064
사진,2016,2016,여,535,426,283,66.4,516,501,342,68.3,346
사진,2017,2017,전체,1839,1437,947,65.9,1500,1411,867,61.4,1072
사진,2017,2017,여,570,458,299,65.3,567,531,366,68.9,370
사진,2018,2018,전체,2178,1728,1141,66,1737,1607,1032,64.2,1253
사진,2018,2018,여,735,612,413,67.5,699,662,473,71.5,478
사진,2019,2019,전체,2173,1708,1181,69.1,1834,1708,976,57.1,1157
사진,2019,2019,여,736,609,419,68.8,695,655,423,64.6,429
목재.가구.공예분야,1975,2019,전체,137872,116228,60170,51.8,107798,99090,57196,57.7,61860
목재.가구.공예분야,1975,2014,전체,126223,106019,53213,50.2,97596,89425,51478,57.6,55718
목재.가구.공예분야,2015,2015,전체,1823,1618,1013,62.6,1845,1754,1086,61.9,1164
목재.가구.공예분야,2015,2015,여,1212,1088,683,62.8,1184,1125,665,59.1,675
목재.가구.공예분야,2016,2016,전체,1779,1598,1060,66.3,1723,1626,924,56.8,999
목재.가구.공예분야,2016,2016,여,1091,983,662,67.3,1058,997,552,55.4,573
목재.가구.공예분야,2017,2017,전체,2367,2068,1457,70.5,1988,1897,1040,54.8,1128
목재.가구.공예분야,2017,2017,여,1222,1092,778,71.2,1116,1064,526,49.4,544
목재.가구.공예분야,2018,2018,전체,2682,2332,1647,70.6,2264,2145,1275,59.4,1354
목재.가구.공예분야,2018,2018,여,1296,1151,819,71.2,1201,1130,621,55,634
목재.가구.공예분야,2019,2019,전체,2998,2593,1780,68.6,2382,2243,1393,62.1,1497
목재.가구.공예분야,2019,2019,여,1244,1115,771,69.1,1076,1016,635,62.5,657
석공예,1975,2019,전체,425,368,98,26.6,299,262,216,82.4,703
석공예,1975,2014,전체,408,355,89,25.1,292,256,211,82.4,657
석공예,2015,2015,전체,3,3,2,66.7,1,1,1,100,3
석공예,2015,2015,여,0,0,0,0,0,0,0,0,0
석공예,2016,2016,전체,3,2,1,50,1,1,1,100,6
석공예,2016,2016,여,0,0,0,0,0,0,0,0,0
석공예,2017,2017,전체,3,3,2,66.7,2,2,1,50,12
석공예,2017,2017,여,0,0,0,0,0,0,0,0,0
석공예,2018,2018,전체,4,3,3,100,3,2,2,100,11
석공예,2018,2018,여,0,0,0,0,0,0,0,0,0
석공예,2019,2019,전체,4,2,1,50,0,0,0,0,14
석공예,2019,2019,여,0,0,0,0,0,0,0,0,0
가구제작,1975,2019,전체,9301,8091,4041,49.9,9897,9445,7707,81.6,8297
가구제작,1975,2014,전체,5691,4992,1761,35.3,7565,7217,6179,85.6,6680
가구제작,2015,2015,전체,196,172,135,78.5,125,119,86,72.3,104
가구제작,2015,2015,여,54,47,39,83,30,28,19,67.9,20
가구제작,2016,2016,전체,274,247,174,70.4,167,160,105,65.6,117
가구제작,2016,2016,여,72,63,45,71.4,36,36,22,61.1,24
가구제작,2017,2017,전체,824,708,518,73.2,469,448,309,69,328
가구제작,2017,2017,여,183,165,129,78.2,113,108,80,74.1,81
가구제작,2018,2018,전체,885,757,586,77.4,615,593,455,76.7,477
가구제작,2018,2018,여,186,164,131,79.9,134,131,104,79.4,104
가구제작,2019,2019,전체,1431,1215,867,71.4,956,908,573,63.1,591
가구제작,2019,2019,여,284,258,183,70.9,175,168,103,61.3,105
귀금속가공,1975,2019,전체,14628,12802,7125,55.7,16880,16003,13257,82.8,13682
귀금속가공,1975,2014,전체,12871,11212,6036,53.8,14492,13721,11476,83.6,11818
귀금속가공,2015,2015,전체,420,388,272,70.1,647,625,541,86.6,558
귀금속가공,2015,2015,여,291,272,199,73.2,382,366,310,84.7,312
귀금속가공,2016,2016,전체,369,332,233,70.2,532,504,380,75.4,394
귀금속가공,2016,2016,여,236,212,159,75,319,299,223,74.6,229
귀금속가공,2017,2017,전체,321,283,188,66.4,459,438,283,64.6,302
귀금속가공,2017,2017,여,217,192,132,68.8,294,283,167,59,173
귀금속가공,2018,2018,전체,377,335,220,65.7,438,416,321,77.2,335
귀금속가공,2018,2018,여,236,215,146,67.9,264,251,197,78.5,202
귀금속가공,2019,2019,전체,270,252,176,69.8,312,299,256,85.6,275
귀금속가공,2019,2019,여,181,169,125,74,188,182,163,89.6,170
목공예,1975,2019,전체,8329,7269,3033,41.7,6755,6221,5133,82.5,5865
목공예,1975,2014,전체,7561,6584,2608,39.6,6266,5761,4869,84.5,5521
목공예,2015,2015,전체,34,23,17,73.9,35,32,5,15.6,19
목공예,2015,2015,여,10,5,4,80,9,9,0,0,2
목공예,2016,2016,전체,46,43,30,69.8,50,47,18,38.3,29
목공예,2016,2016,여,9,8,5,62.5,12,12,8,66.7,9
목공예,2017,2017,전체,131,117,89,76.1,89,86,63,73.3,81
목공예,2017,2017,여,25,24,21,87.5,19,19,16,84.2,20
목공예,2018,2018,전체,274,243,144,59.3,132,123,59,48,77
목공예,2018,2018,여,56,51,31,60.8,23,22,10,45.5,12
목공예,2019,2019,전체,283,259,145,56,183,172,119,69.2,138
목공예,2019,2019,여,66,60,31,51.7,38,37,30,81.1,34
보석가공,1975,2019,전체,1509,1302,741,56.9,1718,1525,1254,82.2,1523
보석가공,1975,2014,전체,1410,1222,697,57,1680,1491,1226,82.2,1446
보석가공,2015,2015,전체,20,19,6,31.6,4,4,4,100,15
보석가공,2015,2015,여,6,6,3,50,2,2,2,100,2
보석가공,2016,2016,전체,8,8,5,62.5,2,2,1,50,17
보석가공,2016,2016,여,4,4,3,75,1,1,0,0,8
보석가공,2017,2017,전체,13,7,4,57.1,0,0,0,0,6
보석가공,2017,2017,여,7,5,3,60,0,0,0,0,0
보석가공,2018,2018,전체,26,22,16,72.7,16,14,10,71.4,17
보석가공,2018,2018,여,10,10,6,60,6,5,5,100,7
보석가공,2019,2019,전체,32,24,13,54.2,16,14,13,92.9,22
보석가공,2019,2019,여,16,13,8,61.5,6,5,5,100,7
도자공예,1975,2019,전체,11293,9172,3931,42.9,12184,11749,10304,87.7,10676
도자공예,1975,2014,전체,9704,7758,3097,39.9,10260,9891,8926,90.2,9230
도자공예,2015,2015,전체,277,245,80,32.7,335,324,262,80.9,276
도자공예,2015,2015,여,222,194,60,30.9,241,233,186,79.8,191
도자공예,2016,2016,전체,297,263,155,58.9,359,349,268,76.8,281
도자공예,2016,2016,여,247,220,133,60.5,259,252,188,74.6,192
도자공예,2017,2017,전체,323,290,177,61,384,375,247,65.9,257
도자공예,2017,2017,여,268,241,149,61.8,278,271,165,60.9,171
도자공예,2018,2018,전체,334,298,192,64.4,427,408,283,69.4,292
도자공예,2018,2018,여,281,250,164,65.6,314,296,194,65.5,198
도자공예,2019,2019,전체,358,318,230,72.3,419,402,318,79.1,340
도자공예,2019,2019,여,290,261,185,70.9,319,308,244,79.2,250
피아노조율,1975,2019,전체,19284,17124,11166,65.2,15277,12884,2158,16.7,2245
피아노조율,1975,2014,전체,18889,16761,10910,65.1,15007,12639,2100,16.6,2173
피아노조율,2015,2015,전체,83,75,55,73.3,55,48,11,22.9,13
피아노조율,2015,2015,여,28,27,21,77.8,18,16,3,18.8,3
피아노조율,2016,2016,전체,81,76,51,67.1,57,51,12,23.5,16
피아노조율,2016,2016,여,29,29,22,75.9,23,19,5,26.3,5
피아노조율,2017,2017,전체,71,67,50,74.6,61,57,18,31.6,23
피아노조율,2017,2017,여,23,23,21,91.3,25,22,9,40.9,10
피아노조율,2018,2018,전체,90,81,62,76.5,58,52,9,17.3,9
피아노조율,2018,2018,여,26,24,19,79.2,18,16,3,18.8,3
피아노조율,2019,2019,전체,70,64,38,59.4,39,37,8,21.6,11
피아노조율,2019,2019,여,16,13,8,61.5,6,6,1,16.7,2
보석감정사,1975,2019,전체,55870,45077,21710,48.2,29568,26884,7712,28.7,7712
보석감정사,1975,2014,전체,52456,42112,19690,46.8,26814,24332,7036,28.9,7036
보석감정사,2015,2015,전체,790,693,446,64.4,643,601,176,29.3,176
보석감정사,2015,2015,여,601,537,357,66.5,502,471,145,30.8,145
보석감정사,2016,2016,전체,701,627,411,65.6,555,512,139,27.1,139
보석감정사,2016,2016,여,494,447,295,66,408,378,106,28,106
보석감정사,2017,2017,전체,681,593,429,72.3,524,491,119,24.2,119
보석감정사,2017,2017,여,499,442,323,73.1,387,361,89,24.7,89
보석감정사,2018,2018,전체,692,593,424,71.5,575,537,136,25.3,136
보석감정사,2018,2018,여,501,437,322,73.7,442,409,108,26.4,108
보석감정사,2019,2019,전체,550,459,310,67.5,457,411,106,25.8,106
보석감정사,2019,2019,여,391,341,231,67.7,344,310,89,28.7,89
농업분야,1975,2019,전체,205201,175894,98069,55.8,168099,155784,102680,65.9,104838
농업분야,1975,2014,전체,134640,114216,54860,48,117828,109657,72147,65.8,74224
농업분야,2015,2015,전체,10199,9040,5572,61.6,6691,6197,4082,65.9,4100
농업분야,2015,2015,여,6925,6201,4372,70.5,4877,4497,2756,61.3,2772
농업분야,2016,2016,전체,12281,10711,6706,62.6,7766,7152,4442,62.1,4458
농업분야,2016,2016,여,8822,7793,5798,74.4,6206,5711,3342,58.5,3354
농업분야,2017,2017,전체,12578,10986,8584,78.1,10301,9322,5724,61.4,5746
농업분야,2017,2017,여,9640,8485,6967,82.1,8131,7342,4239,57.7,4256
농업분야,2018,2018,전체,16464,14447,10579,73.2,11921,10948,7502,68.5,7512
농업분야,2018,2018,여,11747,10431,8295,79.5,9067,8303,5269,63.5,5278
농업분야,2019,2019,전체,19039,16494,11768,71.3,13592,12508,8783,70.2,8798
농업분야,2019,2019,여,13491,11711,9002,76.9,10287,9371,6110,65.2,6120
유기농업,1975,2019,전체,43582,37520,16132,43,17259,16443,14437,87.8,14437
유기농업,1975,2014,전체,23470,20020,7538,37.7,8247,7787,6234,80.1,6234
유기농업,2015,2015,전체,3265,2865,936,32.7,1032,989,893,90.3,893
유기농업,2015,2015,여,1195,1060,325,30.7,335,324,298,92,298
유기농업,2016,2016,전체,3328,2818,649,23,748,710,677,95.4,677
유기농업,2016,2016,여,1269,1083,242,22.3,255,245,235,95.9,235
유기농업,2017,2017,전체,2698,2321,1443,62.2,1546,1472,1354,92,1354
유기농업,2017,2017,여,1159,1018,626,61.5,658,633,599,94.6,599
유기농업,2018,2018,전체,4807,4228,2486,58.8,2495,2399,2293,95.6,2293
유기농업,2018,2018,여,2345,2082,1316,63.2,1275,1240,1201,96.9,1201
유기농업,2019,2019,전체,6014,5268,3080,58.5,3191,3086,2986,96.8,2986
유기농업,2019,2019,여,2934,2555,1510,59.1,1563,1509,1478,97.9,1478
종자,1975,2019,전체,49466,41102,12440,30.3,66596,62451,48560,77.8,49815
종자,1975,2014,전체,40004,33034,7847,23.8,57667,54153,41981,77.5,43236
종자,2015,2015,전체,1323,1150,702,61,1645,1540,1179,76.6,1179
종자,2015,2015,여,477,429,268,62.5,706,668,552,82.6,553
종자,2016,2016,전체,1465,1251,450,36,1398,1290,951,73.7,951
종자,2016,2016,여,541,468,171,36.5,558,514,402,78.2,402
종자,2017,2017,전체,1391,1208,821,68,1578,1432,1012,70.7,1012
종자,2017,2017,여,540,471,320,67.9,598,565,433,76.6,433
종자,2018,2018,전체,2691,2239,1331,59.4,2177,2018,1705,84.5,1705
종자,2018,2018,여,1041,869,537,61.8,859,805,702,87.2,702
종자,2019,2019,전체,2592,2220,1289,58.1,2131,2018,1732,85.8,1732
종자,2019,2019,여,1018,881,541,61.4,890,843,750,89,750
화훼장식,1975,2019,전체,97621,85023,66059,77.7,75588,68867,33943,49.3,34233
화훼장식,1975,2014,전체,58324,50334,36452,72.4,43842,40247,18590,46.2,18799
화훼장식,2015,2015,전체,5322,4773,3864,81,3893,3553,1913,53.8,1931
화훼장식,2015,2015,여,5124,4601,3750,81.5,3779,3451,1857,53.8,1872
화훼장식,2016,2016,전체,7154,6365,5559,87.3,5526,5065,2745,54.2,2761
화훼장식,2016,2016,여,6855,6110,5366,87.8,5354,4917,2676,54.4,2688
화훼장식,2017,2017,전체,8163,7193,6228,86.6,7061,6305,3263,51.8,3285
화훼장식,2017,2017,여,7785,6872,5984,87.1,6830,6100,3167,51.9,3184
화훼장식,2018,2018,전체,8619,7686,6658,86.6,7108,6400,3424,53.5,3434
화훼장식,2018,2018,여,8199,7351,6403,87.1,6886,6214,3335,53.7,3344
화훼장식,2019,2019,전체,10039,8672,7298,84.2,8158,7297,4008,54.9,4023
화훼장식,2019,2019,여,9388,8147,6919,84.9,7804,6992,3865,55.3,3875
원예,1975,2019,전체,4169,3450,1063,30.8,2000,1893,1373,72.5,6342
원예,1975,2014,전체,2479,2029,648,31.9,1416,1340,975,72.8,5944
원예,2015,2015,전체,289,252,70,27.8,121,115,97,84.3,97
원예,2015,2015,여,129,111,29,26.1,57,54,49,90.7,49
원예,2016,2016,전체,334,277,48,17.3,94,87,69,79.3,69
원예,2016,2016,여,157,132,19,14.4,39,35,29,82.9,29
원예,2017,2017,전체,326,264,92,34.8,116,113,95,84.1,95
원예,2017,2017,여,156,124,37,29.8,45,44,40,90.9,40
원예,2018,2018,전체,347,294,104,35.4,141,131,80,61.1,80
원예,2018,2018,여,162,129,39,30.2,47,44,31,70.5,31
원예,2019,2019,전체,394,334,101,30.2,112,107,57,53.3,57
원예,2019,2019,여,151,128,32,25,30,27,17,63,17
축산분야,1975,2019,전체,43230,34858,17365,49.8,45651,42557,33233,78.1,33237
축산분야,1975,2014,전체,35522,28357,13289,46.9,38026,35334,27319,77.3,27323
축산분야,2015,2015,전체,1534,1315,798,60.7,1465,1384,1145,82.7,1145
축산분야,2015,2015,여,134,120,68,56.7,351,343,318,92.7,318
축산분야,2016,2016,전체,1524,1271,738,58.1,1566,1490,1198,80.4,1198
축산분야,2016,2016,여,120,98,53,54.1,375,361,349,96.7,349
축산분야,2017,2017,전체,1433,1192,760,63.8,1579,1489,1250,83.9,1250
축산분야,2017,2017,여,158,120,75,62.5,384,364,344,94.5,344
축산분야,2018,2018,전체,1525,1275,828,64.9,1519,1435,1171,81.6,1171
축산분야,2018,2018,여,213,178,121,68,389,372,335,90.1,335
축산분야,2019,2019,전체,1692,1448,952,65.7,1496,1425,1150,80.7,1150
축산분야,2019,2019,여,240,203,137,67.5,386,380,343,90.3,343
축산,1975,2019,전체,3855,3053,1233,40.4,27864,26615,23363,87.8,23366
축산,1975,2014,전체,2312,1824,639,35,23709,22622,19575,86.5,19578
축산,2015,2015,전체,203,161,35,21.7,710,691,685,99.1,685
축산,2015,2015,여,42,36,7,19.4,302,296,295,99.7,295
축산,2016,2016,전체,232,186,47,25.3,835,807,783,97,783
축산,2016,2016,여,44,32,9,28.1,338,327,326,99.7,326
축산,2017,2017,전체,325,238,137,57.6,902,861,827,96.1,827
축산,2017,2017,여,74,44,23,52.3,338,321,316,98.4,316
축산,2018,2018,전체,371,303,172,56.8,859,818,752,91.9,752
축산,2018,2018,여,110,88,50,56.8,334,320,302,94.4,302
축산,2019,2019,전체,412,341,203,59.5,849,816,741,90.8,741
축산,2019,2019,여,116,93,58,62.4,341,337,316,93.8,316
식육처리,1975,2019,전체,39375,31805,16132,50.7,17787,15942,9870,61.9,9871
식육처리,1975,2014,전체,33210,26533,12650,47.7,14317,12712,7744,60.9,7745
식육처리,2015,2015,전체,1331,1154,763,66.1,755,693,460,66.4,460
식육처리,2015,2015,여,92,84,61,72.6,49,47,23,48.9,23
식육처리,2016,2016,전체,1292,1085,691,63.7,731,683,415,60.8,415
식육처리,2016,2016,여,76,66,44,66.7,37,34,23,67.6,23
식육처리,2017,2017,전체,1108,954,623,65.3,677,628,423,67.4,423
식육처리,2017,2017,여,84,76,52,68.4,46,43,28,65.1,28
식육처리,2018,2018,전체,1154,972,656,67.5,660,617,419,67.9,419
식육처리,2018,2018,여,103,90,71,78.9,55,52,33,63.5,33
식육처리,2019,2019,전체,1280,1107,749,67.7,647,609,409,67.2,409
식육처리,2019,2019,여,124,110,79,71.8,45,43,27,62.8,27
임업분야,1975,2019,전체,82827,72117,32486,45,47338,41011,30916,75.4,31595
임업분야,1975,2014,전체,42057,36307,15392,42.4,27960,22365,15863,70.9,16542
임업분야,2015,2015,전체,4797,4304,2015,46.8,2268,2165,1688,78,1688
임업분야,2015,2015,여,924,864,382,44.2,409,396,339,85.6,339
임업분야,2016,2016,전체,5812,5134,1854,36.1,2043,1957,1608,82.2,1608
임업분야,2016,2016,여,1262,1150,364,31.7,378,368,333,90.5,333
임업분야,2017,2017,전체,7003,6103,3157,51.7,3371,3224,2742,85,2742
임업분야,2017,2017,여,1895,1695,951,56.1,996,962,866,90,866
임업분야,2018,2018,전체,9520,8333,4401,52.8,4773,4595,3646,79.3,3646
임업분야,2018,2018,여,2591,2313,1306,56.5,1419,1376,1213,88.2,1213
임업분야,2019,2019,전체,13638,11936,5667,47.5,6923,6705,5369,80.1,5369
임업분야,2019,2019,여,3702,3285,1649,50.2,1990,1948,1690,86.8,1690
임업종묘,1975,2019,전체,7372,6186,1571,25.4,11099,6677,5098,76.4,5568
임업종묘,1975,2014,전체,6590,5504,1307,23.7,10668,6267,4779,76.3,5249
임업종묘,2015,2015,전체,157,148,30,20.3,67,63,49,77.8,49
임업종묘,2015,2015,여,40,37,8,21.6,19,17,16,94.1,16
임업종묘,2016,2016,전체,116,96,32,33.3,61,59,54,91.5,54
임업종묘,2016,2016,여,20,17,6,35.3,20,19,18,94.7,18
임업종묘,2017,2017,전체,155,128,71,55.5,83,78,67,85.9,67
임업종묘,2017,2017,여,26,22,9,40.9,21,21,20,95.2,20
임업종묘,2018,2018,전체,133,115,43,37.4,76,71,57,80.3,57
임업종묘,2018,2018,여,22,20,11,55,22,21,17,81,17
임업종묘,2019,2019,전체,221,195,88,45.1,144,139,92,66.2,92
임업종묘,2019,2019,여,41,37,12,32.4,28,27,21,77.8,21
버섯종균,1975,2019,전체,29918,26709,13734,51.4,15294,14834,12687,85.5,12714
버섯종균,1975,2014,전체,6134,5647,3153,55.8,3412,3286,2662,81,2689
버섯종균,2015,2015,전체,1896,1734,980,56.5,1002,975,875,89.7,875
버섯종균,2015,2015,여,564,534,271,50.7,280,277,262,94.6,262
버섯종균,2016,2016,전체,2747,2484,878,35.3,901,877,826,94.2,826
버섯종균,2016,2016,여,864,797,253,31.7,248,248,237,95.6,237
버섯종균,2017,2017,전체,4109,3607,2062,57.2,2143,2074,1867,90,1867
버섯종균,2017,2017,여,1515,1375,829,60.3,857,832,770,92.5,770
버섯종균,2018,2018,전체,5884,5210,2856,54.8,3110,3019,2598,86.1,2598
버섯종균,2018,2018,여,2087,1889,1136,60.1,1235,1207,1085,89.9,1085
버섯종균,2019,2019,전체,9148,8027,3805,47.4,4726,4603,3859,83.8,3859
버섯종균,2019,2019,여,3139,2818,1476,52.4,1801,1764,1549,87.8,1549
산림,1975,2019,전체,41214,35600,16135,45.3,19795,18439,12341,66.9,12368
산림,1975,2014,전체,25153,21652,9905,45.7,12749,11770,7648,65,7675
산림,2015,2015,전체,2696,2383,1003,42.1,1195,1123,760,67.7,760
산림,2015,2015,여,314,288,103,35.8,110,102,61,59.8,61
산림,2016,2016,전체,2926,2534,941,37.1,1078,1018,727,71.4,727
산림,2016,2016,여,376,334,104,31.1,109,100,78,78,78
산림,2017,2017,전체,2715,2350,1015,43.2,1136,1063,800,75.3,800
산림,2017,2017,여,351,295,113,38.3,118,109,76,69.7,76
산림,2018,2018,전체,3481,2988,1498,50.1,1585,1503,989,65.8,989
산림,2018,2018,여,478,400,158,39.5,161,147,110,74.8,110
산림,2019,2019,전체,4243,3693,1773,48,2052,1962,1417,72.2,1417
산림,2019,2019,여,519,428,161,37.6,161,157,120,76.4,120
임산가공,1975,2019,전체,385,318,76,23.9,80,78,65,83.3,717
임산가공,1975,2014,전체,242,200,57,28.5,61,59,49,83.1,701
임산가공,2015,2015,전체,48,39,2,5.1,4,4,4,100,4
임산가공,2015,2015,여,6,5,0,0,0,0,0,0,0
임산가공,2016,2016,전체,23,20,3,15,3,3,1,33.3,1
임산가공,2016,2016,여,2,2,1,50,1,1,0,0,0
임산가공,2017,2017,전체,24,18,9,50,9,9,8,88.9,8
임산가공,2017,2017,여,3,3,0,0,0,0,0,0,0
임산가공,2018,2018,전체,22,20,4,20,2,2,2,100,2
임산가공,2018,2018,여,4,4,1,25,1,1,1,100,1
임산가공,2019,2019,전체,26,21,1,4.8,1,1,1,100,1
임산가공,2019,2019,여,3,2,0,0,0,0,0,0,0
어업분야,1975,2019,전체,2365,2159,912,42.2,13415,12870,11051,85.9,11286
어업분야,1975,2014,전체,1819,1676,657,39.2,12344,11846,10081,85.1,10316
어업분야,2015,2015,전체,97,89,40,44.9,245,236,226,95.8,226
어업분야,2015,2015,여,24,24,11,45.8,45,44,42,95.5,42
어업분야,2016,2016,전체,116,103,47,45.6,217,206,197,95.6,197
어업분야,2016,2016,여,32,30,15,50,32,30,27,90,27
어업분야,2017,2017,전체,125,110,63,57.3,214,207,198,95.7,198
어업분야,2017,2017,여,37,32,16,50,30,30,29,96.7,29
어업분야,2018,2018,전체,103,88,49,55.7,197,185,174,94.1,174
어업분야,2018,2018,여,22,16,9,56.3,36,33,28,84.8,28
어업분야,2019,2019,전체,105,93,56,60.2,198,190,175,92.1,175
어업분야,2019,2019,여,30,27,17,63,37,37,35,94.6,35
수산양식,1975,2019,전체,2111,1889,833,44.1,9749,9424,7832,83.1,8067
수산양식,1975,2014,전체,1565,1406,578,41.1,8678,8400,6862,81.7,7097
수산양식,2015,2015,전체,97,89,40,44.9,245,236,226,95.8,226
수산양식,2015,2015,여,24,24,11,45.8,45,44,42,95.5,42
수산양식,2016,2016,전체,116,103,47,45.6,217,206,197,95.6,197
수산양식,2016,2016,여,32,30,15,50,32,30,27,90,27
수산양식,2017,2017,전체,125,110,63,57.3,214,207,198,95.7,198
수산양식,2017,2017,여,37,32,16,50,30,30,29,96.7,29
수산양식,2018,2018,전체,103,88,49,55.7,197,185,174,94.1,174
수산양식,2018,2018,여,22,16,9,56.3,36,33,28,84.8,28
수산양식,2019,2019,전체,105,93,56,60.2,198,190,175,92.1,175
수산양식,2019,2019,여,30,27,17,63,37,37,35,94.6,35
안전관리분야,1975,2019,전체,952470,733737,218459,29.8,375198,318192,86234,27.1,86832
안전관리분야,1975,2014,전체,886331,683240,205203,30,352889,297148,74500,25.1,74886
안전관리분야,2015,2015,전체,12311,9643,2072,21.5,3827,3635,1935,53.2,1959
안전관리분야,2015,2015,여,304,235,38,16.2,45,42,27,64.3,27
안전관리분야,2016,2016,전체,13315,10090,2190,21.7,3920,3690,2107,57.1,2148
안전관리분야,2016,2016,여,349,267,44,16.5,62,60,33,55,34
안전관리분야,2017,2017,전체,13263,10281,2817,27.4,4532,4255,2407,56.6,2450
안전관리분야,2017,2017,여,341,254,44,17.3,52,49,28,57.1,28
안전관리분야,2018,2018,전체,12545,9393,2751,29.3,4623,4378,2457,56.1,2511
안전관리분야,2018,2018,여,341,252,64,25.4,108,107,58,54.2,59
안전관리분야,2019,2019,전체,14705,11090,3426,30.9,5407,5086,2828,55.6,2878
안전관리분야,2019,2019,여,379,272,65,23.9,98,93,44,47.3,45
가스,1975,2019,전체,952470,733737,218459,29.8,375198,318192,86234,27.1,86832
가스,1975,2014,전체,886331,683240,205203,30,352889,297148,74500,25.1,74886
가스,2015,2015,전체,12311,9643,2072,21.5,3827,3635,1935,53.2,1959
가스,2015,2015,여,304,235,38,16.2,45,42,27,64.3,27
가스,2016,2016,전체,13315,10090,2190,21.7,3920,3690,2107,57.1,2148
가스,2016,2016,여,349,267,44,16.5,62,60,33,55,34
가스,2017,2017,전체,13263,10281,2817,27.4,4532,4255,2407,56.6,2450
가스,2017,2017,여,341,254,44,17.3,52,49,28,57.1,28
가스,2018,2018,전체,12545,9393,2751,29.3,4623,4378,2457,56.1,2511
가스,2018,2018,여,341,252,64,25.4,108,107,58,54.2,59
가스,2019,2019,전체,14705,11090,3426,30.9,5407,5086,2828,55.6,2878
가스,2019,2019,여,379,272,65,23.9,98,93,44,47.3,45
비파괴검사분야,1975,2019,전체,218769,170270,55578,32.6,79666,71461,41817,58.5,43622
비파괴검사분야,1975,2014,전체,169620,131605,41014,31.2,58500,52136,30664,58.8,32210
비파괴검사분야,2015,2015,전체,12861,10093,3435,34,4851,4472,2478,55.4,2522
비파괴검사분야,2015,2015,여,381,301,121,40.2,158,151,92,60.9,97
비파괴검사분야,2016,2016,전체,11833,9228,3622,39.3,5121,4685,2787,59.5,2849
비파괴검사분야,2016,2016,여,396,321,152,47.4,214,204,124,60.8,126
비파괴검사분야,2017,2017,전체,9375,7506,3017,40.2,4464,4057,2265,55.8,2312
비파괴검사분야,2017,2017,여,309,264,115,43.6,165,151,86,57,88
비파괴검사분야,2018,2018,전체,8041,6339,2262,35.7,3623,3251,1856,57.1,1916
비파괴검사분야,2018,2018,여,260,207,74,35.7,122,111,67,60.4,74
비파괴검사분야,2019,2019,전체,7039,5499,2228,40.5,3107,2860,1767,61.8,1813
비파괴검사분야,2019,2019,여,229,188,72,38.3,109,103,72,69.9,75
방사선비파괴검사,1975,2019,전체,69416,53561,13899,25.9,20486,18382,12172,66.2,13127
방사선비파괴검사,1975,2014,전체,62938,48745,12355,25.3,18231,16359,10675,65.3,11603
방사선비파괴검사,2015,2015,전체,1759,1324,376,28.4,588,554,380,68.6,391
방사선비파괴검사,2015,2015,여,35,26,10,38.5,16,15,5,33.3,5
방사선비파괴검사,2016,2016,전체,1703,1240,433,34.9,636,566,408,72.1,414
방사선비파괴검사,2016,2016,여,56,47,28,59.6,38,37,26,70.3,26
방사선비파괴검사,2017,2017,전체,1281,970,346,35.7,474,422,319,75.6,321
방사선비파괴검사,2017,2017,여,42,37,16,43.2,22,16,15,93.8,15
방사선비파괴검사,2018,2018,전체,973,727,207,28.5,321,275,222,80.7,229
방사선비파괴검사,2018,2018,여,29,24,4,16.7,6,4,4,100,4
방사선비파괴검사,2019,2019,전체,762,555,182,32.8,236,206,168,81.6,169
방사선비파괴검사,2019,2019,여,34,26,11,42.3,12,11,10,90.9,10
