종목명,년도,성별,필기시험접수,필기시험응시,필기시험합격,필기시험합격률(%),실기시험접수,실기시험응시,실기시험합격,실기시험합격률(%),자격취득자현황(명)
용접,2015(누적),전체,14945,10692,2036,19,3139,2939,1324,45,1325
용접,2016,전체,1129,797,194,24.3,278,266,96,36.1,96
용접,2016,여자,20,12,4,33.3,3,3,0,0,0
용접,2017,전체,1159,835,167,20,321,301,103,34.2,103
용접,2017,여자,14,12,3,25,5,4,2,50,2
용접,2018,전체,966,677,172,25.4,277,262,88,33.6,88
용접,2018,여자,14,11,4,36.4,5,5,2,40,2
용접,2019,전체,947,643,123,19.1,292,277,59,21.3,59
용접,2019,여자,21,17,3,17.6,7,7,1,14.3,1
용접,2020,전체,554,395,84,21.3,196,182,41,22.5,41
용접,2020,여자,9,6,2,33.3,4,3,1,33.3,1
화공분야,전체,전체,153980,117919,43758,37.1,62537,58324,26691,45.8,30365
화공분야,2015(누적),전체,86076,64918,18464,28.4,26589,24278,9311,38.4,12985
화공분야,2016,전체,10551,7993,3344,41.8,5325,5019,2090,41.6,2090
화공분야,2016,여자,4849,3807,1617,42.5,2423,2302,935,40.6,935
화공분야,2017,전체,11900,9320,4899,52.6,6108,5791,3704,64,3704
화공분야,2017,여자,5389,4339,2224,51.3,2819,2683,1685,62.8,1685
화공분야,2018,전체,12535,9806,5076,51.8,6511,6243,3267,52.3,3267
화공분야,2018,여자,5887,4677,2352,50.3,2942,2842,1418,49.9,1419
화공분야,2019,전체,17623,13765,7223,52.5,9462,9034,5795,64.1,5795
화공분야,2019,여자,8785,7061,3681,52.1,4849,4653,2965,63.7,2966
화공분야,2020,전체,15295,12117,4752,39.2,8542,7959,2524,31.7,2524
화공분야,2020,여자,7608,6115,2174,35.6,4105,3844,1211,31.5,1211
화공,전체,전체,89684,68724,24656,35.9,36693,34202,16688,48.8,20500
화공,2015(누적),전체,53259,40536,11742,29,18076,16468,6560,39.8,10372
화공,2016,전체,5950,4414,1617,36.6,3039,2864,1321,46.1,1321
화공,2016,여자,2084,1628,549,33.7,997,956,454,47.5,454
화공,2017,전체,6298,4915,2410,49,3116,2956,2036,68.9,2036
화공,2017,여자,2167,1741,747,42.9,982,935,629,67.3,629
화공,2018,전체,6480,4986,2481,49.8,3316,3183,2022,63.5,2022
화공,2018,여자,2339,1831,809,44.2,1043,1014,660,65.1,660
화공,2019,전체,8294,6370,3039,47.7,3815,3667,2835,77.3,2835
화공,2019,여자,3163,2550,1164,45.6,1427,1381,1091,79,1091
화공,2020,전체,9403,7503,3367,44.9,5331,5064,1914,37.8,1914
화공,2020,여자,3975,3257,1373,42.2,2180,2084,822,39.4,822
공업화학,전체,전체,10503,7307,1007,13.8,990,876,162,18.5,0
공업화학,2015(누적),전체,10503,7307,1007,13.8,990,876,162,18.5,0
화약류제조,전체,전체,2979,2257,715,31.7,1006,925,452,48.9,476
화약류제조,2015(누적),전체,2496,1842,584,31.7,852,775,343,44.3,367
화약류제조,2016,전체,76,67,17,25.4,20,19,15,78.9,15
화약류제조,2016,여자,5,4,2,50,2,2,2,100,2
화약류제조,2017,전체,104,92,30,32.6,33,32,11,34.4,11
화약류제조,2017,여자,9,9,3,33.3,4,4,1,25,1
화약류제조,2018,전체,87,72,18,25,33,32,24,75,24
화약류제조,2018,여자,8,6,3,50,5,5,4,80,4
화약류제조,2019,전체,108,88,30,34.1,34,33,30,90.9,30
화약류제조,2019,여자,12,8,3,37.5,2,2,2,100,2
화약류제조,2020,전체,108,96,36,37.5,34,34,29,85.3,29
화약류제조,2020,여자,12,10,6,60,7,7,5,71.4,5
화학분석,전체,전체,45794,35588,15945,44.8,22320,20851,8379,40.2,8379
