종목명,시작 연도,완료 연도,성별,필기시험접수,필기시험응시,필기시험합격,필기시험합격률(%),실기시험접수,실기시험응시,실기시험합격,실기시험합격률(%),자격취득자현황(명)
광산보안,2016,2016,전체,144,111,34,30.6,36,30,18,60,18
광산보안,2016,2016,여,9,6,3,50,3,3,1,33.3,1
광산보안,2017,2017,전체,118,78,32,41,38,35,22,62.9,22
광산보안,2017,2017,여,6,4,1,25,2,2,2,100,2
광산보안,2018,2018,전체,142,110,44,40,50,47,8,17,8
광산보안,2018,2018,여,5,5,3,60,3,3,1,33.3,1
광산보안,2019,2019,전체,119,94,53,56.4,72,65,43,66.2,43
광산보안,2019,2019,여,2,1,1,100,2,2,0,0,0
광해방지분야,1975,2019,전체,2525,1966,1001,50.9,1524,1291,382,29.6,382
광해방지분야,1975,2014,전체,1929,1529,751,49.1,1189,1003,285,28.4,285
광해방지분야,2015,2015,전체,138,104,42,40.4,54,47,6,12.8,6
광해방지분야,2015,2015,여,32,30,15,50,16,15,1,6.7,1
광해방지분야,2016,2016,전체,132,98,51,52,63,55,42,76.4,42
광해방지분야,2016,2016,여,28,24,14,58.3,20,19,14,73.7,14
광해방지분야,2017,2017,전체,152,110,77,70,90,79,30,38,30
광해방지분야,2017,2017,여,35,29,25,86.2,29,28,6,21.4,6
광해방지분야,2018,2018,전체,87,67,45,67.2,66,58,9,15.5,9
광해방지분야,2018,2018,여,11,11,10,90.9,20,17,4,23.5,4
광해방지분야,2019,2019,전체,87,58,35,60.3,62,49,10,20.4,10
광해방지분야,2019,2019,여,16,11,8,72.7,13,9,4,44.4,4
광해방지,1975,2019,전체,2525,1966,1001,50.9,1524,1291,382,29.6,382
광해방지,1975,2014,전체,1929,1529,751,49.1,1189,1003,285,28.4,285
광해방지,2015,2015,전체,138,104,42,40.4,54,47,6,12.8,6
광해방지,2015,2015,여,32,30,15,50,16,15,1,6.7,1
광해방지,2016,2016,전체,132,98,51,52,63,55,42,76.4,42
광해방지,2016,2016,여,28,24,14,58.3,20,19,14,73.7,14
광해방지,2017,2017,전체,152,110,77,70,90,79,30,38,30
광해방지,2017,2017,여,35,29,25,86.2,29,28,6,21.4,6
광해방지,2018,2018,전체,87,67,45,67.2,66,58,9,15.5,9
광해방지,2018,2018,여,11,11,10,90.9,20,17,4,23.5,4
광해방지,2019,2019,전체,87,58,35,60.3,62,49,10,20.4,10
광해방지,2019,2019,여,16,11,8,72.7,13,9,4,44.4,4
기계제작분야,1975,2019,전체,274082,195233,64642,33.1,115296,98937,38585,39,39304
기계제작분야,1975,2014,전체,188334,132723,39114,29.5,75650,63402,23580,37.2,24299
기계제작분야,2015,2015,전체,12674,9038,3110,34.4,4497,4063,1545,38,1545
기계제작분야,2015,2015,여,1207,871,264,30.3,358,325,121,37.2,121
기계제작분야,2016,2016,전체,16540,11968,4689,39.2,6623,5961,2814,47.2,2814
기계제작분야,2016,2016,여,1678,1236,432,35,584,529,221,41.8,221
기계제작분야,2017,2017,전체,19095,14226,5888,41.4,9003,8051,3612,44.9,3612
기계제작분야,2017,2017,여,1897,1453,527,36.3,814,729,318,43.6,318
기계제작분야,2018,2018,전체,17380,12741,5464,42.9,8961,7951,2886,36.3,2886
기계제작분야,2018,2018,여,2081,1539,525,34.1,837,750,263,35.1,263
기계제작분야,2019,2019,전체,20059,14537,6377,43.9,10562,9509,4148,43.6,4148
기계제작분야,2019,2019,여,2601,1962,760,38.7,1168,1070,465,43.5,465
일반기계,1975,2019,전체,263673,188114,63130,33.6,113525,97352,37949,39,38458
일반기계,1975,2014,전체,179191,126446,37787,29.9,74066,61986,23006,37.1,23515
일반기계,2015,2015,전체,12364,8830,3055,34.6,4443,4010,1523,38,1523
일반기계,2015,2015,여,1177,850,263,30.9,357,324,120,37,120
일반기계,2016,2016,전체,16246,11770,4653,39.5,6580,5922,2804,47.3,2804
일반기계,2016,2016,여,1644,1214,428,35.3,580,525,220,41.9,220
일반기계,2017,2017,전체,18857,14076,5853,41.6,8968,8021,3602,44.9,3602
일반기계,2017,2017,여,1876,1440,526,36.5,813,729,318,43.6,318
일반기계,2018,2018,전체,17178,12603,5429,43.1,8928,7923,2873,36.3,2873
일반기계,2018,2018,여,2056,1523,522,34.3,835,748,261,34.9,261
일반기계,2019,2019,전체,19837,14389,6353,44.2,10540,9490,4141,43.6,4141
일반기계,2019,2019,여,2572,1945,759,39,1167,1069,464,43.4,464
기계설계,1975,2019,전체,4064,2769,523,18.9,550,470,151,32.1,340
기계설계,1975,2014,전체,2798,1927,338,17.5,363,301,89,29.6,278
기계설계,2015,2015,전체,310,208,55,26.4,54,53,22,41.5,22
기계설계,2015,2015,여,30,21,1,4.8,1,1,1,100,1
기계설계,2016,2016,전체,294,198,36,18.2,43,39,10,25.6,10
기계설계,2016,2016,여,34,22,4,18.2,4,4,1,25,1
기계설계,2017,2017,전체,238,150,35,23.3,35,30,10,33.3,10
기계설계,2017,2017,여,21,13,1,7.7,1,0,0,0,0
기계설계,2018,2018,전체,202,138,35,25.4,33,28,13,46.4,13
기계설계,2018,2018,여,25,16,3,18.8,2,2,2,100,2
기계설계,2019,2019,전체,222,148,24,16.2,22,19,7,36.8,7
기계설계,2019,2019,여,29,17,1,5.9,1,1,1,100,1
기계장비설비.설치분야,1975,2019,전체,336976,235799,85093,36.1,152723,128585,47758,37.1,50161
기계장비설비.설치분야,1975,2014,전체,274384,190250,64475,33.9,121299,100875,35189,34.9,37592
기계장비설비.설치분야,2015,2015,전체,10722,7896,3576,45.3,5017,4411,1892,42.9,1892
